"","CalBP","PrDens"
"2632",4369,0.000242511203503934
"2633",4368,0.000242583775959903
"2634",4367,0.000242656637634104
"2635",4366,0.00024272978815637
"2636",4365,0.000242803227156671
"2637",4364,0.000242876954265117
"2638",4363,0.000242950969111954
"2639",4362,0.000243025271327569
"2640",4361,0.000243099860542486
"2641",4360,0.000243174736387369
"2642",4359,0.000243249898493022
"2643",4358,0.000243325346490389
"2644",4357,0.000243401080010553
"2645",4356,0.000243477098684738
"2646",4355,0.000243553402144307
"2647",4354,0.000243629990020765
"2648",4353,0.000243706861945756
"2649",4352,0.000243784017551065
"2650",4351,0.000243861456468618
"2651",4350,0.00024393917833048
"2652",4349,0.000244017182768856
"2653",4348,0.000244095469416094
"2654",4347,0.000244174037904678
"2655",4346,0.000244252887867235
"2656",4345,0.00024433201893653
"2657",4344,0.000244411430745468
"2658",4343,0.000244491122927093
"2659",4342,0.000244571095114586
"2660",4341,0.00024465134694127
"2661",4340,0.000244731878040604
"2662",4339,0.000244812688046184
"2663",4338,0.000244893776591744
"2664",4337,0.000244975143311157
"2665",4336,0.000245056787838428
"2666",4335,0.000245138709807702
"2667",4334,0.000245220908853257
"2668",4333,0.000245303384609506
"2669",4332,0.000245386136710998
"2670",4331,0.000245469164792412
"2671",4330,0.000245552468488563
"2672",4329,0.000245636047434397
"2673",4328,0.000245719901264991
"2674",4327,0.000245804029615554
"2675",4326,0.000245888432121423
"2676",4325,0.000245973108418067
"2677",4324,0.000246058058141082
"2678",4323,0.000246143280926189
"2679",4322,0.00024622877640924
"2680",4321,0.00024631454422621
"2681",4320,0.0002464005840132
"2682",4319,0.000246486895406433
"2683",4318,0.000246573478042257
"2684",4317,0.00024666033155714
"2685",4316,0.000246747455587673
"2686",4315,0.000246834849770565
"2687",4314,0.000246922513742644
"2688",4313,0.000247010447140856
"2689",4312,0.000247098649602262
"2690",4311,0.000247187120764041
"2691",4310,0.000247275860263483
"2692",4309,0.000247364867737992
"2693",4308,0.000247454142825085
"2694",4307,0.000247543685162388
"2695",4306,0.000247633494387635
"2696",4305,0.000247723570138669
"2697",4304,0.00024781391205344
"2698",4303,0.000247904519770002
"2699",4302,0.000247995392926512
"2700",4301,0.000248086531161231
"2701",4300,0.000248177934112519
"2702",4299,0.000248269601418837
"2703",4298,0.000248361532718743
"2704",4297,0.00024845372765089
"2705",4296,0.000248546185854028
"2706",4295,0.000248638906967
"2707",4294,0.000248731890628738
"2708",4293,0.000248825136478268
"2709",4292,0.000248918644154702
"2710",4291,0.00024901241329724
"2711",4290,0.000249106443545165
"2712",4289,0.000249200734537846
"2713",4288,0.000249295285914733
"2714",4287,0.000249390097315355
"2715",4286,0.00024948516837932
"2716",4285,0.000249580498746314
"2717",4284,0.000249676088056095
"2718",4283,0.000249771935948494
"2719",4282,0.000249868042063417
"2720",4281,0.000249964406040834
"2721",4280,0.000250061027520785
"2722",4279,0.000250157906143376
"2723",4278,0.000250255041548774
"2724",4277,0.00025035243337721
"2725",4276,0.000250450081268974
"2726",4275,0.000250547984864412
"2727",4274,0.000250646143803928
"2728",4273,0.000250744557727977
"2729",4272,0.000250843226277068
"2730",4271,0.000250942149091757
"2731",4270,0.000251041325812649
"2732",4269,0.000251140756080394
"2733",4268,0.000251240439535684
"2734",4267,0.000251340375819255
"2735",4266,0.000251440564571877
"2736",4265,0.000251541005434361
"2737",4264,0.000251641698047551
"2738",4263,0.000251742642052322
"2739",4262,0.00025184383708958
"2740",4261,0.000251945282800259
"2741",4260,0.000252046978825317
"2742",4259,0.000252148924805738
"2743",4258,0.000252251120382523
"2744",4257,0.000252353565196694
"2745",4256,0.000252456258889289
"2746",4255,0.000252559201101359
"2747",4254,0.000252662391473967
"2748",4253,0.000252765829648184
"2749",4252,0.000252869515265088
"2750",4251,0.000252973447965761
"2751",4250,0.000253077627391288
"2752",4249,0.000253182053182752
"2753",4248,0.000253286724981231
"2754",4247,0.000253391642427799
"2755",4246,0.000253496805163523
"2756",4245,0.000253602212829456
"2757",4244,0.000253707865066639
"2758",4243,0.000253813761516097
"2759",4242,0.000253919901818837
"2760",4241,0.000254026285615842
"2761",4240,0.000254132912548074
"2762",4239,0.000254239782256467
"2763",4238,0.000254346894381926
"2764",4237,0.000254454248565325
"2765",4236,0.0002545618444475
"2766",4235,0.000254669681669255
"2767",4234,0.000254777759871348
"2768",4233,0.0002548860786945
"2769",4232,0.000254994637779381
"2770",4231,0.000255103436766617
"2771",4230,0.00025521247529678
"2772",4229,0.000255321753010389
"2773",4228,0.000255431269547906
"2774",4227,0.000255541024549734
"2775",4226,0.000255651017656213
"2776",4225,0.000255761248507616
"2777",4224,0.000255871716744151
"2778",4223,0.000255982422005952
"2779",4222,0.00025609336393308
"2780",4221,0.000256204542165519
"2781",4220,0.000256315956343172
"2782",4219,0.000256427606105861
"2783",4218,0.00025653949109332
"2784",4217,0.000256651610945194
"2785",4216,0.000256763965301039
"2786",4215,0.000256876553800311
"2787",4214,0.000256989376082374
"2788",4213,0.000257102431786484
"2789",4212,0.0002572157205518
"2790",4211,0.000257329242017367
"2791",4210,0.000257442995822125
"2792",4209,0.000257556981604897
"2793",4208,0.000257671199004391
"2794",4207,0.000257785647659195
"2795",4206,0.000257900327207773
"2796",4205,0.000258015237288465
"2797",4204,0.00025813037753948
"2798",4203,0.000258245747598895
"2799",4202,0.000258361347104652
"2800",4201,0.000258477175694552
"2801",4200,0.000258593233006255
"2802",4199,0.000258709518677277
"2803",4198,0.000258826032344983
"2804",4197,0.000258942773646587
"2805",4196,0.000259059742219148
"2806",4195,0.000259176937699565
"2807",4194,0.000259294359724577
"2808",4193,0.000259412007930757
"2809",4192,0.000259529881954507
"2810",4191,0.000259647981432061
"2811",4190,0.000259766305999475
"2812",4189,0.000259884855292627
"2813",4188,0.000260003628947212
"2814",4187,0.00026012262659874
"2815",4186,0.000260241847882532
"2816",4185,0.000260361292433717
"2817",4184,0.000260480959887226
"2818",4183,0.000260600849877793
"2819",4182,0.000260720962039947
"2820",4181,0.000260841296008012
"2821",4180,0.000260961851416102
"2822",4179,0.000261082627898117
"2823",4178,0.000261203625087739
"2824",4177,0.00026132484261843
"2825",4176,0.00026144628012343
"2826",4175,0.000261567937235749
"2827",4174,0.000261689813588165
"2828",4173,0.000261811908813224
"2829",4172,0.00026193422254323
"2830",4171,0.000262056754410248
"2831",4170,0.000262179504046094
"2832",4169,0.000262302471082338
"2833",4168,0.000262425655150293
"2834",4167,0.000262549055881019
"2835",4166,0.000262672672905313
"2836",4165,0.000262796505853709
"2837",4164,0.000262920554356471
"2838",4163,0.000263044818043594
"2839",4162,0.000263169296544797
"2840",4161,0.000263293989489517
"2841",4160,0.000263418896506913
"2842",4159,0.000263544017225852
"2843",4158,0.000263669351274915
"2844",4157,0.000263794898282385
"2845",4156,0.00026392065787625
"2846",4155,0.000264046629684194
"2847",4154,0.000264172813333595
"2848",4153,0.000264299208451523
"2849",4152,0.000264425814664733
"2850",4151,0.000264552631599664
"2851",4150,0.000264679658882431
"2852",4149,0.000264806896138827
"2853",4148,0.000264934342994314
"2854",4147,0.000265061999074021
"2855",4146,0.000265189864002741
"2856",4145,0.000265317937404925
"2857",4144,0.00026544621890468
"2858",4143,0.000265574708125763
"2859",4142,0.000265703404691579
"2860",4141,0.000265832308225176
"2861",4140,0.000265961418349242
"2862",4139,0.000266090734686097
"2863",4138,0.000266220256857696
"2864",4137,0.000266349984485618
"2865",4136,0.000266479917191066
"2866",4135,0.000266610054594864
"2867",4134,0.000266740396317446
"2868",4133,0.000266870941978862
"2869",4132,0.000267001691198765
"2870",4131,0.000267132643596412
"2871",4130,0.000267263798790657
"2872",4129,0.00026739515639995
"2873",4128,0.00026752671604233
"2874",4127,0.000267658477335423
"2875",4126,0.000267790439896434
"2876",4125,0.000267922603342149
"2877",4124,0.000268054967288925
"2878",4123,0.000268187531352689
"2879",4122,0.000268320295148933
"2880",4121,0.000268453258292708
"2881",4120,0.000268586420398625
"2882",4119,0.000268719781080843
"2883",4118,0.000268853339953071
"2884",4117,0.000268987096628562
"2885",4116,0.000269121050720108
"2886",4115,0.000269255201840035
"2887",4114,0.0002693895496002
"2888",4113,0.000269524093611988
"2889",4112,0.000269658833486303
"2890",4111,0.000269793768833569
"2891",4110,0.000269928899263724
"2892",4109,0.000270064224386211
"2893",4108,0.000270199743809982
"2894",4107,0.000270335457143486
"2895",4106,0.00027047136399467
"2896",4105,0.00027060746397097
"2897",4104,0.000270743756679311
"2898",4103,0.000270880241726098
"2899",4102,0.000271016918717217
"2900",4101,0.000271153787258024
"2901",4100,0.000271290846953347
"2902",4099,0.000271428097407477
"2903",4098,0.000271565538224165
"2904",4097,0.000271703169006618
"2905",4096,0.000271840989357493
"2906",4095,0.000271978998878895
"2907",4094,0.000272117197172369
"2908",4093,0.000272255583838898
"2909",4092,0.000272394158478899
"2910",4091,0.000272532920692215
"2911",4090,0.000272671870078113
"2912",4089,0.00027281100623528
"2913",4088,0.000272950328761817
"2914",4087,0.000273089837255234
"2915",4086,0.000273229531312445
"2916",4085,0.000273369410529767
"2917",4084,0.00027350947450291
"2918",4083,0.000273649722826977
"2919",4082,0.000273790155096456
"2920",4081,0.000273930770905217
"2921",4080,0.000274071569846506
"2922",4079,0.000274212551512942
"2923",4078,0.000274353715496513
"2924",4077,0.000274495061388565
"2925",4076,0.000274636588779807
"2926",4075,0.000274778297260297
"2927",4074,0.000274920186419444
"2928",4073,0.000275062255845998
"2929",4072,0.00027520450512805
"2930",4071,0.000275346933853024
"2931",4070,0.000275489541607672
"2932",4069,0.000275632327978071
"2933",4068,0.000275775292549617
"2934",4067,0.00027591843490702
"2935",4066,0.0002760617546343
"2936",4065,0.000276205251314782
"2937",4064,0.00027634892453109
"2938",4063,0.000276492773865141
"2939",4062,0.000276636798898146
"2940",4061,0.000276780999210596
"2941",4060,0.000276925374382265
"2942",4059,0.000277069923992201
"2943",4058,0.000277214647618722
"2944",4057,0.000277359544839411
"2945",4056,0.000277504615231109
"2946",4055,0.000277649858369915
"2947",4054,0.000277795273831176
"2948",4053,0.000277940861189483
"2949",4052,0.000278086620018668
"2950",4051,0.000278232549891797
"2951",4050,0.000278378650381165
"2952",4049,0.000278524921058293
"2953",4048,0.000278671361493919
"2954",4047,0.000278817971257998
"2955",4046,0.00027896474991969
"2956",4045,0.000279111697047363
"2957",4044,0.000279258812208581
"2958",4043,0.000279406094970101
"2959",4042,0.000279553544897872
"2960",4041,0.000279701161557021
"2961",4040,0.000279848944511856
"2962",4039,0.000279996893325858
"2963",4038,0.000280145007561673
"2964",4037,0.000280293286781111
"2965",4036,0.000280441730545138
"2966",4035,0.000280590338413871
"2967",4034,0.000280739109946575
"2968",4033,0.000280888044701653
"2969",4032,0.000281037142236647
"2970",4031,0.000281186402108226
"2971",4030,0.000281335823872187
"2972",4029,0.000281485407083443
"2973",4028,0.000281635151296025
"2974",4027,0.000281785056063068
"2975",4026,0.000281935120936815
"2976",4025,0.000282085345468604
"2977",4024,0.000282235729208866
"2978",4023,0.000282386271707119
"2979",4022,0.000282536972511963
"2980",4021,0.000282687831171074
"2981",4020,0.000282838847231198
"2982",4019,0.000282990020238145
"2983",4018,0.000283141349736787
"2984",4017,0.000283292835271049
"2985",4016,0.000283444476383902
"2986",4015,0.000283596272617364
"2987",4014,0.000283748223512487
"2988",4013,0.000283900328609355
"2989",4012,0.00028405258744708
"2990",4011,0.000284204999563793
"2991",4010,0.000284357564496639
"2992",4009,0.000284510281781774
"2993",4008,0.000284663150954356
"2994",4007,0.000284816171548542
"2995",4006,0.00028496934309748
"2996",4005,0.000285122665133304
"2997",4004,0.00028527613718713
"2998",4003,0.000285429758789048
"2999",4002,0.000285583529468118
"3000",4001,0.000285737448752362
"3001",4000,0.00028589151616876
"3002",3999,0.000286045731243244
"3003",3998,0.000286200093500694
"3004",3997,0.000286354602464925
"3005",3996,0.000286509257658691
"3006",3995,0.000286664058603673
"3007",3994,0.000286819004820474
"3008",3993,0.000286974095828614
"3009",3992,0.000287129331146523
"3010",3991,0.000287284710291537
"3011",3990,0.00028744023277989
"3012",3989,0.000287595898126709
"3013",3988,0.000287751705846008
"3014",3987,0.000287907655450682
"3015",3986,0.000288063746452501
"3016",3985,0.000288219978362104
"3017",3984,0.000288376350688992
"3018",3983,0.000288532862941524
"3019",3982,0.000288689514626909
"3020",3981,0.0002888463052512
"3021",3980,0.000289003234319291
"3022",3979,0.000289160301334905
"3023",3978,0.000289317505800593
"3024",3977,0.000289474847217728
"3025",3976,0.000289632325086493
"3026",3975,0.000289789938905882
"3027",3974,0.00028994768817369
"3028",3973,0.000290105572386505
"3029",3972,0.000290263591039707
"3030",3971,0.000290421743627458
"3031",3970,0.000290580029642696
"3032",3969,0.00029073844857713
"3033",3968,0.000290896999921232
"3034",3967,0.000291055683164232
"3035",3966,0.000291214497794113
"3036",3965,0.0002913734432976
"3037",3964,0.000291532519160159
"3038",3963,0.000291691724865987
"3039",3962,0.000291851059898008
"3040",3961,0.000292010523737864
"3041",3960,0.000292170115865909
"3042",3959,0.000292329835761208
"3043",3958,0.00029248968290152
"3044",3957,0.000292649656763301
"3045",3956,0.000292809756821694
"3046",3955,0.000292969982550521
"3047",3954,0.000293130333422278
"3048",3953,0.00029329080890813
"3049",3952,0.000293451408477901
"3050",3951,0.000293612131600068
"3051",3950,0.000293772977741759
"3052",3949,0.00029393394636874
"3053",3948,0.000294095036945411
"3054",3947,0.000294256248934801
"3055",3946,0.000294417581798558
"3056",3945,0.000294579034996947
"3057",3944,0.000294740607988836
"3058",3943,0.000294902300231696
"3059",3942,0.000295064111181593
"3060",3941,0.000295226040293176
"3061",3940,0.000295388087019678
"3062",3939,0.000295550250812903
"3063",3938,0.000295712531123222
"3064",3937,0.000295874927399565
"3065",3936,0.000296037439089415
"3066",3935,0.000296200065638801
"3067",3934,0.00029636280649229
"3068",3933,0.000296525661092981
"3069",3932,0.000296688628882497
"3070",3931,0.000296851709300982
"3071",3930,0.000297014901787086
"3072",3929,0.000297178205777965
"3073",3928,0.000297341620709273
"3074",3927,0.000297505146015151
"3075",3926,0.000297668781128223
"3076",3925,0.000297832525479591
"3077",3924,0.00029799637849882
"3078",3923,0.000298160339613941
"3079",3922,0.000298324408251435
"3080",3921,0.000298488583836232
"3081",3920,0.000298652865791701
"3082",3919,0.000298817253539641
"3083",3918,0.000298981746500279
"3084",3917,0.000299146344092255
"3085",3916,0.000299311045732625
"3086",3915,0.000299475850836842
"3087",3914,0.000299640758818758
"3088",3913,0.000299805769090612
"3089",3912,0.000299970881063024
"3090",3911,0.000300136094144986
"3091",3910,0.000300301407743856
"3092",3909,0.000300466821265352
"3093",3908,0.00030063233411354
"3094",3907,0.000300797945690831
"3095",3906,0.000300963655397971
"3096",3905,0.000301129462634034
"3097",3904,0.000301295366796415
"3098",3903,0.00030146136728082
"3099",3902,0.000301627463481263
"3100",3901,0.000301793654790054
"3101",3900,0.000301959940597791
"3102",3899,0.000302126320293357
"3103",3898,0.000302292793263908
"3104",3897,0.000302459358894867
"3105",3896,0.000302626016569915
"3106",3895,0.000302792765670983
"3107",3894,0.000302959605578249
"3108",3893,0.000303126535670121
"3109",3892,0.000303293555323238
"3110",3891,0.000303460663912458
"3111",3890,0.000303627860810848
"3112",3889,0.000303795145389682
"3113",3888,0.000303962517018426
"3114",3887,0.000304129975064736
"3115",3886,0.000304297518894446
"3116",3885,0.000304465147871563
"3117",3884,0.000304632861358254
"3118",3883,0.000304800658714845
"3119",3882,0.000304968539299806
"3120",3881,0.000305136502469747
"3121",3880,0.000305304547579409
"3122",3879,0.000305472673981654
"3123",3878,0.000305640881027459
"3124",3877,0.000305809168065907
"3125",3876,0.000305977534444177
"3126",3875,0.000306145979507538
"3127",3874,0.000306314502599341
"3128",3873,0.000306483103061008
"3129",3872,0.000306651780232024
"3130",3871,0.00030682053344993
"3131",3870,0.000306989362050317
"3132",3869,0.000307158265366809
"3133",3868,0.000307327242731065
"3134",3867,0.000307496293472762
"3135",3866,0.000307665416919592
"3136",3865,0.000307834612397248
"3137",3864,0.000308003879229422
"3138",3863,0.000308173216737791
"3139",3862,0.00030834262424201
"3140",3861,0.000308512101059704
"3141",3860,0.000308681646506457
"3142",3859,0.000308851259895807
"3143",3858,0.000309020940539233
"3144",3857,0.00030919068774615
"3145",3856,0.000309360500823895
"3146",3855,0.000309530379077724
"3147",3854,0.000309700321810799
"3148",3853,0.000309870328324181
"3149",3852,0.000310040397916819
"3150",3851,0.000310210529885544
"3151",3850,0.000310380723525056
"3152",3849,0.000310550978127918
"3153",3848,0.000310721292984546
"3154",3847,0.0003108916673832
"3155",3846,0.000311062100609973
"3156",3845,0.000311232591948784
"3157",3844,0.000311403140681368
"3158",3843,0.000311573746087266
"3159",3842,0.000311744407443818
"3160",3841,0.00031191512402615
"3161",3840,0.000312085895107166
"3162",3839,0.000312256719957542
"3163",3838,0.00031242759784571
"3164",3837,0.000312598528037853
"3165",3836,0.000312769509797897
"3166",3835,0.000312940542387496
"3167",3834,0.000313111625066026
"3168",3833,0.000313282757090575
"3169",3832,0.000313453937715933
"3170",3831,0.000313625166194581
"3171",3830,0.000313796441776685
"3172",3829,0.00031396776371008
"3173",3828,0.000314139131240268
"3174",3827,0.000314310543610399
"3175",3826,0.000314482000061272
"3176",3825,0.000314653499831314
"3177",3824,0.000314825042156578
"3178",3823,0.000314996626270729
"3179",3822,0.000315168251405035
"3180",3821,0.000315339916788358
"3181",3820,0.000315511621647142
"3182",3819,0.000315683365205404
"3183",3818,0.000315855146684723
"3184",3817,0.000316026965304231
"3185",3816,0.000316198820280602
"3186",3815,0.000316370710828041
"3187",3814,0.000316542636158275
"3188",3813,0.000316714595480542
"3189",3812,0.000316886588001579
"3190",3811,0.000317058612925615
"3191",3810,0.000317230669454358
"3192",3809,0.000317402756786983
"3193",3808,0.000317574874120127
"3194",3807,0.000317747020647872
"3195",3806,0.000317919195561737
"3196",3805,0.000318091398050669
"3197",3804,0.00031826362730103
"3198",3803,0.000318435882496585
"3199",3802,0.000318608162818495
"3200",3801,0.000318780467445305
"3201",3800,0.000318952795552928
"3202",3799,0.000319125146314642
"3203",3798,0.000319297518901075
"3204",3797,0.000319469912480191
"3205",3796,0.000319642326217285
"3206",3795,0.000319814759274967
"3207",3794,0.000319987210813154
"3208",3793,0.000320159679989057
"3209",3792,0.00032033216595717
"3210",3791,0.000320504667869259
"3211",3790,0.00032067718487435
"3212",3789,0.000320849716118719
"3213",3788,0.000321022260745878
"3214",3787,0.000321194817896567
"3215",3786,0.000321367386708739
"3216",3785,0.000321539966317551
"3217",3784,0.000321712555855351
"3218",3783,0.000321885154451666
"3219",3782,0.000322057761233192
"3220",3781,0.00032223037532378
"3221",3780,0.000322402995844427
"3222",3779,0.00032257562191326
"3223",3778,0.000322748252645529
"3224",3777,0.00032292088715359
"3225",3776,0.000323093524546897
"3226",3775,0.000323266163931988
"3227",3774,0.000323438804412473
"3228",3773,0.000323611445089023
"3229",3772,0.000323784085059356
"3230",3771,0.000323956723418225
"3231",3770,0.000324129359257409
"3232",3769,0.000324301991665694
"3233",3768,0.000324474619728867
"3234",3767,0.000324647242529701
"3235",3766,0.000324819859147941
"3236",3765,0.000324992468660294
"3237",3764,0.000325165070140414
"3238",3763,0.000325337662658892
"3239",3762,0.000325510245283241
"3240",3761,0.000325682817077883
"3241",3760,0.000325855377104139
"3242",3759,0.000326027924420213
"3243",3758,0.00032620045808118
"3244",3757,0.000326372977138974
"3245",3756,0.000326545480642374
"3246",3755,0.000326717967636989
"3247",3754,0.00032689043716525
"3248",3753,0.000327062888266391
"3249",3752,0.00032723531997644
"3250",3751,0.000327407731328202
"3251",3750,0.000327580121351249
"3252",3749,0.000327752489071904
"3253",3748,0.000327924833513229
"3254",3747,0.00032809715369501
"3255",3746,0.000328269448633746
"3256",3745,0.000328441717342631
"3257",3744,0.000328613958831544
"3258",3743,0.000328786172107034
"3259",3742,0.000328958356172305
"3260",3741,0.000329130510027203
"3261",3740,0.000329302632668204
"3262",3739,0.000329474723088396
"3263",3738,0.000329646780277465
"3264",3737,0.000329818803221687
"3265",3736,0.000329990790903904
"3266",3735,0.00033016274230352
"3267",3734,0.000330334656396477
"3268",3733,0.000330506532155247
"3269",3732,0.000330678368548817
"3270",3731,0.000330850164542669
"3271",3730,0.000331021919098773
"3272",3729,0.000331193631175566
"3273",3728,0.000331365299727941
"3274",3727,0.000331536923707229
"3275",3726,0.000331708502061188
"3276",3725,0.000331880033733985
"3277",3724,0.000332051517666181
"3278",3723,0.000332222952794717
"3279",3722,0.0003323943380529
"3280",3721,0.000332565672370383
"3281",3720,0.000332736954673155
"3282",3719,0.000332908183883522
"3283",3718,0.000333079358920095
"3284",3717,0.000333250478697771
"3285",3716,0.000333421542127716
"3286",3715,0.000333592548117357
"3287",3714,0.000333763495570356
"3288",3713,0.000333934383386604
"3289",3712,0.000334105210462196
"3290",3711,0.000334275975689421
"3291",3710,0.000334446677956745
"3292",3709,0.000334617316148794
"3293",3708,0.000334787889146336
"3294",3707,0.000334958395826267
"3295",3706,0.000335128835061596
"3296",3705,0.000335299205721423
"3297",3704,0.00033546950667093
"3298",3703,0.000335639736771357
"3299",3702,0.00033580989487999
"3300",3701,0.000335979979850143
"3301",3700,0.000336149990531141
"3302",3699,0.000336319925768302
"3303",3698,0.000336489784402923
"3304",3697,0.000336659565272257
"3305",3696,0.000336829267209503
"3306",3695,0.000336998889043785
"3307",3694,0.000337168429600133
"3308",3693,0.000337337887699468
"3309",3692,0.000337507262158586
"3310",3691,0.000337676551790135
"3311",3690,0.000337845755402603
"3312",3689,0.000338014871800296
"3313",3688,0.000338183899783323
"3314",3687,0.000338352838147575
"3315",3686,0.000338521685684712
"3316",3685,0.000338690441182137
"3317",3684,0.000338859103422986
"3318",3683,0.000339027671186104
"3319",3682,0.000339196143246029
"3320",3681,0.000339364518372972
"3321",3680,0.000339532795332801
"3322",3679,0.000339700972887018
"3323",3678,0.000339869049792746
"3324",3677,0.000340037024802702
"3325",3676,0.000340204896665188
"3326",3675,0.000340372664124063
"3327",3674,0.000340540325918728
"3328",3673,0.000340707880784107
"3329",3672,0.000340875327450625
"3330",3671,0.000341042664644192
"3331",3670,0.00034120989108618
"3332",3669,0.000341377005493406
"3333",3668,0.00034154400657811
"3334",3667,0.000341710893047936
"3335",3666,0.000341877663605912
"3336",3665,0.00034204431695043
"3337",3664,0.000342210851775225
"3338",3663,0.000342377266769358
"3339",3662,0.000342543560617188
"3340",3661,0.00034270973199836
"3341",3660,0.00034287577958778
"3342",3659,0.000343041702055592
"3343",3658,0.000343207498067164
"3344",3657,0.000343373166283059
"3345",3656,0.00034353870535902
"3346",3655,0.000343704113945946
"3347",3654,0.000343869390689872
"3348",3653,0.000344034534231944
"3349",3652,0.000344199543208402
"3350",3651,0.000344364416250557
"3351",3650,0.000344529151984768
"3352",3649,0.00034469374903242
"3353",3648,0.000344858206009902
"3354",3647,0.000345022521528588
"3355",3646,0.00034518669419481
"3356",3645,0.000345350722609838
"3357",3644,0.000345514605369857
"3358",3643,0.000345678341065947
"3359",3642,0.000345841928284054
"3360",3641,0.000346005365604974
"3361",3640,0.000346168651604324
"3362",3639,0.000346331784852524
"3363",3638,0.00034649476391477
"3364",3637,0.000346657587351011
"3365",3636,0.00034682025371593
"3366",3635,0.000346982761558912
"3367",3634,0.000347145109424029
"3368",3633,0.000347307295850008
"3369",3632,0.000347469319370213
"3370",3631,0.000347631178512619
"3371",3630,0.000347792871799786
"3372",3629,0.000347954397748836
"3373",3628,0.000348115754871428
"3374",3627,0.000348276941673733
"3375",3626,0.00034843795665641
"3376",3625,0.00034859879831458
"3377",3624,0.0003487594651378
"3378",3623,0.000348919955610039
"3379",3622,0.000349080268209655
"3380",3621,0.000349240401409361
"3381",3620,0.000349400353676211
"3382",3619,0.000349560123471562
"3383",3618,0.000349719709251057
"3384",3617,0.000349879109464595
"3385",3616,0.000350038322556304
"3386",3615,0.000350197346964516
"3387",3614,0.00035035618112174
"3388",3613,0.000350514823454633
"3389",3612,0.000350673272383978
"3390",3611,0.00035083152632465
"3391",3610,0.000350989583685595
"3392",3609,0.000351147442869798
"3393",3608,0.000351305102274257
"3394",3607,0.000351462560289957
"3395",3606,0.000351619815301837
"3396",3605,0.000351776865688768
"3397",3604,0.000351933709823519
"3398",3603,0.000352090346072733
"3399",3602,0.000352246772796896
"3400",3601,0.000352402988350306
"3401",3600,0.000352558991081051
"3402",3599,0.00035271477933097
"3403",3598,0.000352870351435633
"3404",3597,0.000353025705724304
"3405",3596,0.000353180840519917
"3406",3595,0.000353335754139041
"3407",3594,0.000353490444891855
"3408",3593,0.000353644911082112
"3409",3592,0.000353799151007114
"3410",3591,0.000353953162957678
"3411",3590,0.000354106945218105
"3412",3589,0.00035426049606615
"3413",3588,0.000354413813772992
"3414",3587,0.0003545668966032
"3415",3586,0.000354719742814701
"3416",3585,0.000354872350658752
"3417",3584,0.000355024718379903
"3418",3583,0.00035517684421597
"3419",3582,0.000355328726397998
"3420",3581,0.000355480363150229
"3421",3580,0.000355631752690071
"3422",3579,0.000355782893228065
"3423",3578,0.00035593378296785
"3424",3577,0.000356084420106129
"3425",3576,0.000356234802832638
"3426",3575,0.000356384929330109
"3427",3574,0.00035653479777424
"3428",3573,0.000356684406333653
"3429",3572,0.000356833753169869
"3430",3571,0.000356982836437266
"3431",3570,0.000357131654283047
"3432",3569,0.000357280204847203
"3433",3568,0.00035742848626248
"3434",3567,0.00035757649665434
"3435",3566,0.000357724234140927
"3436",3565,0.000357871696833033
"3437",3564,0.000358018882834055
"3438",3563,0.000358165790239965
"3439",3562,0.000358312417139268
"3440",3561,0.000358458761612969
"3441",3560,0.000358604821734534
"3442",3559,0.000358750595569848
"3443",3558,0.000358896081177186
"3444",3557,0.000359041276607165
"3445",3556,0.000359186179902714
"3446",3555,0.000359330789099029
"3447",3554,0.000359475102223536
"3448",3553,0.000359619117295855
"3449",3552,0.000359762832327754
"3450",3551,0.000359906245323116
"3451",3550,0.000360049354277893
"3452",3549,0.000360192157180071
"3453",3548,0.000360334652009624
"3454",3547,0.000360476836738477
"3455",3546,0.000360618709330465
"3456",3545,0.000360760267741288
"3457",3544,0.000360901509918472
"3458",3543,0.000361042433801327
"3459",3542,0.000361183037320903
"3460",3541,0.000361323318399949
"3461",3540,0.000361463274952869
"3462",3539,0.000361602904885679
"3463",3538,0.000361742206095964
"3464",3537,0.000361881176472834
"3465",3536,0.000362019813896878
"3466",3535,0.000362158116240123
"3467",3534,0.000362296081365985
"3468",3533,0.000362433707129229
"3469",3532,0.000362570991375919
"3470",3531,0.000362707931943372
"3471",3530,0.000362844526660119
"3472",3529,0.000362980773345848
"3473",3528,0.000363116669811365
"3474",3527,0.000363252213858546
"3475",3526,0.000363387403280285
"3476",3525,0.000363522235860451
"3477",3524,0.00036365670937384
"3478",3523,0.00036379082158612
"3479",3522,0.000363924570253792
"3480",3521,0.000364057953124132
"3481",3520,0.000364190967935147
"3482",3519,0.000364323612415522
"3483",3518,0.000364455884284572
"3484",3517,0.000364587781252189
"3485",3516,0.000364719301018794
"3486",3515,0.000364850441275282
"3487",3514,0.000364981199702972
"3488",3513,0.000365111573973556
"3489",3512,0.000365241561749044
"3490",3511,0.000365371160681713
"3491",3510,0.000365500368414051
"3492",3509,0.000365629182578709
"3493",3508,0.000365757600798438
"3494",3507,0.000365885620686042
"3495",3506,0.00036601323984432
"3496",3505,0.00036614045586601
"3497",3504,0.000366267266333734
"3498",3503,0.000366393668819942
"3499",3502,0.000366519660886855
"3500",3501,0.000366645240086406
"3501",3500,0.000366770403960187
"3502",3499,0.000366895150039385
"3503",3498,0.000367019475844729
"3504",3497,0.000367143378886426
"3505",3496,0.000367266856664107
